50,2010,2010,"13,284","6,037","7,247",95.7,1.6,,0.2,0.4,1.1,,0.9,9.3,8.2,17.7,11.1,,50.6,12.5,"4,739",68.7,38.3,,2.7,,,,,,,,
51,2010,2010,"17,885","8,685","9,200",75.8,16.8,,1.1,0.6,2.1,,3.6,43.1,8,19.1,11,,52,10,"6,288",63.5,36.4,,2.8,,,,,,,,
52,2010,2010,"7,753","3,413","4,340",78.7,15,,1.5,0.5,1.8,,2.4,37.5,6.7,15.4,9.3,,56,12.6,"3,279",59.7,28.8,,2.4,,,,,,,,
53,2010,2010,"10,342","4,621","5,721",92.4,3.9,,0.6,0.4,1.4,,1.4,15.4,9.2,19.9,12.1,,48.6,10.1,"4,439",77.4,32.1,,2.4,,,,,,,,
54,2010,2010,"5,503","2,743","2,760",49,39.1,,5.3,0.7,2.5,,3.4,61.2,7.2,13.8,11.3,,59.5,8.1,"2,273",56.1,28.3,,2.4,,,,,,,,
55,2010,2010,"7,119","3,447","3,672",65.5,17.2,,2,0.4,1.8,,13.1,62,8.7,20.7,10.9,,51.3,8.4,"2,499",55.4,42.3,,2.8,,,,,,,,
1,2000,2000,"7,664","3,179","4,485",96.75,1.49,0.22,0.41,0.03,1,0.12,0.77,22.24287512,,27.59,8.95,27.58,21.41,14.47,"7,350",,"2,838",38.6122449,2.63,28042.67356,45.30,20.70,17.90,7.60,8.60,,
2,2000,2000,"8,173","3,622","4,551",69.19,25.68,0.16,0.97,0.05,0.94,0.2,0.98,37.7192952,,27.9,9.42,31.03,22.74,8.91,"5,139",,"1,994",38.80132321,2.48,38916.69303,30.20,21.10,20.40,10.00,18.30,,
3,2000,2000,"8,371","3,759","4,612",58.74,36.73,0.1,1.18,0,1.15,0.14,0.72,35.25959364,,29.81,9.02,30.48,21.58,9.1,"6,214",,"2,732",43.96523978,2.88,36512.38867,31.70,23.60,22.80,9.70,12.10,,
4,2000,2000,"12,496","5,692","6,804",97.78,0.77,0.73,1.66,0.05,2.02,0.12,2.66,44.16830938,,28.45,9.42,31.67,19.89,10.56,"5,243",,"1,914",36.50581728,2.64,26357.86304,47.70,21.70,16.10,7.10,7.50,,
5,2000,2000,"11,796","5,381","6,415",18.53,76.97,0.68,1.3,0.04,1.84,0.2,3.94,15.92078293,,10.54,7.8,41.65,21.94,18.06,"3,732",,437,11.70953912,1.84,40234.67682,32.80,16.90,18.60,8.50,23.20,,
6,2000,2000,"4,376","1,827","2,549",83.68,13.64,0.2,0.69,0.05,1.41,0.14,1.27,44.01999762,,26.62,10.95,31.30,20.61,10.53,"9,542",,"3,380",35.42234332,2.48,32479.47032,39.90,20.40,19.70,8.40,11.60,,
7,2000,2000,"12,470","5,465","7,005",97.29,0.74,0.16,0.29,0,0.48,0.05,0.78,5.803093001,,36.01,11.26,25.77,17.9,9.06,"2,885",,"1,377",47.72963605,2.62,17463.96881,67.40,18.10,7.90,2.90,3.60,,
8,2000,2000,"4,767","2,617","2,150",56.14,31.57,0.1,1.14,0.01,1.76,0.39,1.73,43.37699395,,23.77,9.26,31.52,25.29,10.16,"3,553",,"1,121",31.55080214,2.24,36764.4106,30.50,23.60,21.60,10.00,14.30,,
9,2000,2000,"8,903","3,953","4,950",97.5,0.54,0.39,0.43,0.08,1.19,0.18,2.25,50.69317681,,28.84,11.41,27.71,21.6,10.44,"3,589",,"1,270",35.38590137,2.34,22452.62953,54.30,20.50,15.00,4.20,6.00,,
10,2000,2000,"8,569","4,513","4,056",9.6,68.89,0.14,0.09,0.01,0.5,0.03,0.68,3.494084141,,28.51,8.91,25.40,20.7,16.49,"4,160",,"1,680",40.38461538,3.06,22516.26292,54.90,21.80,11.80,5.80,5.70,,
11,2000,2000,"11,568","5,321","6,247",95.9,1.69,0.03,1.64,0.02,1.25,0.16,1.42,35.64446064,,26.15,8.05,23.69,18.37,23.74,"5,145",,"1,211",23.53741497,2.34,41064.79952,32.30,16.20,18.80,9.50,23.30,,
12,2000,2000,"15,041","6,687","8,354",59.8,33.67,0.39,0.14,0.02,0.98,0.09,1.05,26.63865304,,29.96,11.7,30.64,16.96,10.74,"1,900",,721,37.94736842,2.23,24397.95024,51.00,19.20,16.60,5.10,8.20,,
13,2000,2000,"17,151","8,897","8,254",39.41,43.35,0.23,0.11,0.05,0.98,0.08,0.52,3.376971885,,24.23,7.65,25.65,23.99,18.48,"4,861",,"1,651",33.9642049,2.57,31440.65766,40.80,19.80,18.30,8.60,12.60,,
14,2000,2000,"11,589","5,193","6,396",92.21,4.91,0.4,7.76,0.04,1.59,0.23,2.27,56.56385027,,11.83,15.86,43.23,20.41,8.66,"2,204",,296,13.43012704,1.59,21723.06047,55.40,17.60,13.10,5.20,8.80,,
15,2000,2000,"9,770","4,224","5,546",97.44,0.75,0.11,0.22,0.01,0.74,0.06,0.82,3.513383584,,26.67,8.63,25.56,23.53,15.61,"3,075",,"1,236",40.19512195,2.87,33022.85312,36.10,24.20,16.40,11.70,11.50,,
16,2000,2000,"7,215","3,344","3,871",5.9,87.79,1.09,2.1,0.04,2.46,0.43,15.39,45.53065923,,13.6,12.13,42.91,20.18,11.19,"4,242",,649,15.29938708,2.06,41898.16926,28.30,19.20,21.20,11.20,20.00,,
